id,numyrs,year,choice,wage,educ,expwc,expbc,expser,manuf,black,lwage,enroll,employ,attrit,exper,expersq,status
935,8,83,5,15742.0595703125,10,0,1,2,0,0,9.6640911102,0,1,0,3,9,3
935,8,84,2,NA,10,0,1,3,0,0,NA,0,0,0,4,16,2
935,8,85,5,5955.509765625,10,0,1,3,0,0,8.6920719147,0,1,0,4,16,3
935,8,86,3,9047.990234375,10,0,1,4,0,0,9.1102981567,0,1,0,5,25,3
935,8,87,2,NA,10,1,1,4,0,0,NA,0,0,0,6,36,2
936,8,81,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,2
936,8,82,4,14057.1796875,11,0,0,0,0,0,9.5508890152,0,1,0,0,0,3
936,8,83,2,NA,11,0,1,0,0,0,NA,0,0,0,1,1,2
936,8,84,4,NA,11,0,1,0,1,0,NA,0,1,0,1,1,3
936,8,85,2,NA,11,0,2,0,0,0,NA,0,0,0,2,4,2
936,8,86,3,10106.6396484375,11,0,2,0,0,0,9.2209482193,0,1,0,2,4,3
936,8,87,4,16867.080078125,11,1,2,0,0,0,9.7331190109,0,1,0,3,9,3
937,9,81,1,NA,11,1,0,0,0,0,NA,1,0,0,1,1,1
937,9,82,4,13458.1201171875,12,1,0,0,1,0,9.5073375702,0,1,0,1,1,3
937,9,83,4,13616.4599609375,12,1,1,0,1,0,9.5190343857,0,1,0,2,4,3
937,9,84,4,13393.0302734375,12,1,2,0,1,0,9.5024900436,0,1,0,3,9,3
937,9,85,4,19255.779296875,12,1,3,0,1,0,9.8655662537,0,1,0,4,16,3
937,9,86,4,14085.7197265625,12,1,4,0,0,0,9.5529165268,0,1,0,5,25,3
937,9,87,4,30974.5,12,1,5,0,0,0,10.3409194946,0,1,0,6,36,3
938,10,81,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,82,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,83,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,84,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,85,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,86,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
938,10,87,2,NA,9,0,1,0,0,0,NA,0,0,0,1,1,2
939,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
939,8,82,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
939,8,83,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
939,8,84,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
939,8,85,2,NA,15,0,0,0,0,0,NA,0,0,0,0,0,2
939,8,86,3,14330.5,15,0,0,0,0,0,9.570145607,0,1,0,0,0,3
939,8,87,3,14678.259765625,15,1,0,0,0,0,9.5941228867,0,1,0,1,1,3
940,9,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
940,9,82,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
940,9,83,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
940,9,84,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
940,9,85,3,25151.740234375,16,0,0,0,1,0,10.1326828003,0,1,0,0,0,3
940,9,86,3,25549.580078125,16,1,0,0,1,0,10.1483764648,0,1,0,1,1,3
940,9,87,3,31453.3203125,16,2,0,0,1,0,10.3562602997,0,1,0,2,4,3
941,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
941,10,82,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
941,10,83,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
941,10,84,4,NA,16,0,0,0,0,0,NA,0,1,0,0,0,3
941,10,85,5,26092.619140625,16,0,1,0,0,0,10.1694078445,0,1,0,1,1,3
941,10,86,3,NA,16,0,1,1,0,0,NA,0,1,0,2,4,3
941,10,87,3,23411.119140625,16,1,1,1,0,0,10.0609664917,0,1,0,3,9,3
942,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
942,10,82,2,NA,14,0,0,0,0,0,NA,0,0,0,0,0,2
942,10,83,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
942,10,84,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
942,10,85,1,NA,16,0,0,0,0,0,NA,1,0,0,0,0,1
942,10,86,4,23077.109375,17,0,0,0,0,0,10.0465965271,0,1,0,0,0,3
942,10,87,4,19675.009765625,17,0,1,0,0,0,9.8871049881,0,1,0,1,1,3
943,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
943,8,82,4,7424.8999023438,12,0,0,0,0,0,8.9125947952,0,1,0,0,0,3
943,8,83,3,8997.6396484375,12,0,1,0,1,0,9.1047172546,0,1,0,1,1,3
943,8,84,3,11261.41015625,12,1,1,0,1,0,9.3291368484,0,1,0,2,4,3
943,8,85,3,13097.3798828125,12,2,1,0,1,0,9.4801673889,0,1,0,3,9,3
943,8,86,3,25097.48046875,12,3,1,0,0,0,10.130522728,0,1,0,4,16,3
943,8,87,3,30537.400390625,12,4,1,0,0,0,10.32670784,0,1,0,5,25,3
944,10,81,4,11017.3896484375,11,0,1,0,0,0,9.3072299957,0,1,0,1,1,3
944,10,82,2,NA,11,0,2,0,0,0,NA,0,0,0,2,4,2
944,10,83,4,21277.8203125,11,0,2,0,0,0,9.965420723,0,1,0,2,4,3
944,10,84,4,9959.2001953125,11,0,3,0,0,0,9.2062520981,0,1,0,3,9,3
944,10,85,4,11430.2900390625,11,0,4,0,0,0,9.3440217972,0,1,0,4,16,3
944,10,86,4,18787.9296875,11,0,5,0,0,0,9.8409700394,0,1,0,5,25,3
944,10,87,3,20208.2109375,11,0,6,0,0,0,9.9138441086,0,1,0,6,36,3
945,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
945,10,82,2,NA,14,0,0,0,0,0,NA,0,0,0,0,0,2
945,10,83,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
945,10,84,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
945,10,85,5,NA,16,0,0,0,0,0,NA,0,1,0,0,0,3
945,10,86,5,18283.509765625,16,0,0,1,0,0,9.8137550354,0,1,0,1,1,3
945,10,87,5,26246.349609375,16,0,0,2,0,0,10.1752824783,0,1,0,2,4,3
946,9,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
946,9,82,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
946,9,83,2,NA,14,0,0,0,0,0,NA,0,0,0,0,0,2
946,9,84,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
946,9,85,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
946,9,86,3,21504.560546875,16,0,0,0,0,0,9.9760198593,0,1,0,0,0,3
946,9,87,2,NA,16,1,0,0,0,0,NA,0,0,0,1,1,2
947,11,81,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
947,11,82,3,16539.560546875,15,0,0,0,0,0,9.7135105133,0,1,0,0,0,3
947,11,83,3,NA,15,1,0,0,1,0,NA,0,1,0,1,1,3
947,11,84,3,NA,15,2,0,0,1,0,NA,0,1,0,2,4,3
947,11,85,3,NA,15,3,0,0,1,0,NA,0,1,0,3,9,3
947,11,86,3,NA,15,4,0,0,1,0,NA,0,1,0,4,16,3
947,11,87,3,NA,15,5,0,0,1,0,NA,0,1,0,5,25,3
948,11,81,4,20132.7109375,10,0,1,0,1,0,9.9101009369,0,1,0,1,1,3
948,11,82,3,19311.919921875,10,0,2,0,1,0,9.8684778214,0,1,0,2,4,3
948,11,83,4,21978.01953125,10,1,2,0,1,0,9.997797966,0,1,0,3,9,3
948,11,84,2,NA,10,1,3,0,0,0,NA,0,0,0,4,16,2
948,11,85,2,NA,10,1,3,0,0,0,NA,0,0,0,4,16,2
948,11,86,1,NA,10,1,3,0,0,0,NA,1,0,0,4,16,1
948,11,87,2,NA,11,1,3,0,0,0,NA,0,0,0,4,16,2
949,9,81,4,15437.400390625,12,0,1,0,1,0,9.6445484161,0,1,0,1,1,3
949,9,82,4,16446.25,12,0,2,0,1,0,9.7078523636,0,1,0,2,4,3
949,9,83,4,17925.400390625,12,0,3,0,1,0,9.7939739227,0,1,0,3,9,3
949,9,84,4,19108.9296875,12,0,4,0,1,0,9.8579111099,0,1,0,4,16,3
949,9,85,4,NA,12,0,5,0,0,0,NA,0,1,0,5,25,3
949,9,86,4,28934.189453125,12,0,6,0,1,0,10.2727794647,0,1,0,6,36,3
949,9,87,4,30419.25,12,0,7,0,1,0,10.3228311539,0,1,0,7,49,3
950,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
950,8,82,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
950,8,83,4,13965.48046875,13,0,0,0,1,0,9.5443439484,0,1,0,0,0,3
950,8,84,4,15357.8701171875,13,0,1,0,1,0,9.639383316,0,1,0,1,1,3
950,8,85,4,15704.6201171875,13,0,2,0,1,0,9.6617097855,0,1,0,2,4,3
950,8,86,4,16378.5302734375,13,0,3,0,1,0,9.7037267685,0,1,0,3,9,3
950,8,87,4,17549.5703125,13,0,4,0,1,0,9.7727851868,0,1,0,4,16,3
951,11,81,4,16038.6904296875,12,0,2,0,1,0,9.682759285,0,1,0,2,4,3
951,11,82,4,17552.58984375,12,0,3,0,1,0,9.7729568481,0,1,0,3,9,3
951,11,83,4,41703.76171875,12,0,4,0,1,0,10.6383466721,0,1,0,4,16,3
951,11,84,4,41939.80859375,12,0,5,0,1,0,10.6439905167,0,1,0,5,25,3
951,11,85,4,39496.8515625,12,0,6,0,1,0,10.5839757919,0,1,0,6,36,3
951,11,86,4,43892.94140625,12,0,7,0,1,0,10.6895084381,0,1,0,7,49,3
951,11,87,4,55927.05859375,12,0,8,0,1,0,10.9318037033,0,1,0,8,64,3
953,9,81,2,NA,9,0,2,0,0,0,NA,0,0,0,2,4,2
953,9,82,5,18558,9,0,2,0,1,0,9.8286561966,0,1,0,2,4,3
953,9,83,5,18538.5,9,0,2,1,1,0,9.8276052475,0,1,0,3,9,3
953,9,84,5,21661.390625,9,0,2,2,1,0,9.9832868576,0,1,0,4,16,3
953,9,85,4,NA,9,0,2,3,1,0,NA,0,1,0,5,25,3
953,9,86,4,14695.0498046875,9,0,3,3,0,0,9.5952663422,0,1,0,6,36,3
953,9,87,4,43873.921875,9,0,4,3,0,0,10.68907547,0,1,0,7,49,3
955,10,81,4,9916.73046875,10,0,2,0,0,0,9.2019786835,0,1,0,2,4,3
955,10,82,4,7686.6899414062,10,0,3,0,0,0,8.9472455978,0,1,0,3,9,3
955,10,83,4,13177.2802734375,10,0,4,0,1,0,9.48624897,0,1,0,4,16,3
955,10,84,4,13124.5302734375,10,0,5,0,0,0,9.4822387695,0,1,0,5,25,3
955,10,85,4,16654.830078125,10,0,6,0,0,0,9.7204551697,0,1,0,6,36,3
955,10,86,3,14191.9501953125,10,0,7,0,1,0,9.5604305267,0,1,0,7,49,3
955,10,87,4,17549.5703125,10,1,7,0,0,0,9.7727851868,0,1,0,8,64,3
957,8,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,1
957,8,82,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
957,8,83,4,9890.1103515625,12,0,0,0,0,0,9.1992902756,0,1,0,0,0,3
957,8,84,4,9544.0595703125,12,0,1,0,0,0,9.1636743546,0,1,0,1,1,3
957,8,85,5,NA,12,0,2,0,0,0,NA,0,1,0,2,4,3
957,8,86,2,NA,12,0,2,1,0,0,NA,0,0,0,3,9,2
957,8,87,4,27367.75,12,0,2,1,0,0,10.2171201706,0,1,0,3,9,3
958,11,81,4,NA,12,0,0,0,0,0,NA,0,1,0,0,0,3
958,11,82,2,NA,12,0,1,0,0,0,NA,0,0,0,1,1,2
958,11,83,5,NA,12,0,1,0,0,0,NA,0,1,0,1,1,3
958,11,84,5,NA,12,0,1,1,0,0,NA,0,1,0,2,4,3
958,11,85,5,NA,12,0,1,2,0,0,NA,0,1,0,3,9,3
958,11,86,5,NA,12,0,1,3,0,0,NA,0,1,0,4,16,3
958,11,87,3,NA,12,0,1,4,0,0,NA,0,1,0,5,25,3
959,11,81,4,9877.66015625,12,0,2,0,1,0,9.1980304718,0,1,0,2,4,3
959,11,82,4,10454.8798828125,12,0,3,0,1,0,9.2548236847,0,1,0,3,9,3
959,11,83,3,10148.7001953125,12,0,4,0,1,0,9.2251005173,0,1,0,4,16,3
959,11,84,4,11099.5302734375,12,1,4,0,1,0,9.314658165,0,1,0,5,25,3
959,11,85,4,10588.740234375,12,1,5,0,1,0,9.2675466537,0,1,0,6,36,3
959,11,86,3,10745.330078125,12,1,6,0,0,0,9.2822265625,0,1,0,7,49,3
959,11,87,5,21936.9609375,12,2,6,0,1,0,9.9959278107,0,1,0,8,64,3
960,9,81,4,10429.58984375,12,0,0,0,1,0,9.2524023056,0,1,0,0,0,3
960,9,82,3,10665.1396484375,12,0,1,0,1,0,9.2747354507,0,1,0,1,1,3
960,9,83,4,19622.380859375,12,1,1,0,1,0,9.8844261169,0,1,0,2,4,3
960,9,84,4,20225.439453125,12,1,2,0,1,0,9.9146966934,0,1,0,3,9,3
960,9,85,4,21487.119140625,12,1,3,0,1,0,9.9752092361,0,1,0,4,16,3
960,9,86,4,22584.380859375,12,1,4,0,1,0,10.0250139236,0,1,0,5,25,3
960,9,87,4,23585.779296875,12,1,5,0,1,0,10.0683994293,0,1,0,6,36,3
961,11,81,4,15072.3603515625,12,0,2,0,1,0,9.6206178665,0,1,0,2,4,3
961,11,82,4,14252.7099609375,12,0,3,0,1,0,9.564702034,0,1,0,3,9,3
961,11,83,4,12818.150390625,12,0,4,0,1,0,9.4586172104,0,1,0,4,16,3
961,11,84,4,14451.3603515625,12,0,5,0,0,0,9.578543663,0,1,0,5,25,3
961,11,85,2,NA,12,0,6,0,0,0,NA,0,0,0,6,36,2
961,11,86,4,24764.359375,12,0,6,0,0,0,10.1171607971,0,1,0,6,36,3
961,11,87,4,18524.5390625,12,0,7,0,1,0,9.8268518448,0,1,0,7,49,3
962,11,81,4,17878.9296875,12,0,2,0,1,0,9.7913780212,0,1,0,2,4,3
962,11,82,2,NA,12,0,3,0,0,0,NA,0,0,0,3,9,2
962,11,83,4,19921.650390625,12,0,3,0,1,0,9.8995628357,0,1,0,3,9,3
962,11,84,4,19920.490234375,12,0,4,0,1,0,9.8995037079,0,1,0,4,16,3
962,11,85,4,20120.33984375,12,0,5,0,1,0,9.9094867706,0,1,0,5,25,3
962,11,86,4,21227.169921875,12,0,6,0,1,0,9.9630374908,0,1,0,6,36,3
962,11,87,4,23626.099609375,12,0,7,0,1,0,10.07010746,0,1,0,7,49,3
963,9,81,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,2
963,9,82,4,11257.51953125,12,0,0,0,1,0,9.3287916183,0,1,0,0,0,3
963,9,83,4,10123,12,0,1,0,1,0,9.2225656509,0,1,0,1,1,3
963,9,84,4,9932.3798828125,12,0,2,0,1,0,9.2035551071,0,1,0,2,4,3
963,9,85,5,16983.5703125,12,0,3,0,0,0,9.7400016785,0,1,0,3,9,3
963,9,86,5,13916.2197265625,12,0,3,1,0,0,9.540810585,0,1,0,4,16,3
963,9,87,4,16321.099609375,12,0,3,2,0,0,9.700214386,0,1,0,5,25,3
965,7,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
965,7,82,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
965,7,83,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
965,7,84,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
965,7,85,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
965,7,86,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,2
965,7,87,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,2
966,10,81,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,2
966,10,82,3,10319.3798828125,12,0,0,0,0,0,9.2417793274,0,1,0,0,0,3
966,10,83,4,NA,12,1,0,0,1,0,NA,0,1,0,1,1,3
966,10,84,4,NA,12,1,1,0,1,0,NA,0,1,0,2,4,3
966,10,85,2,NA,12,1,2,0,0,0,NA,0,0,0,3,9,2
966,10,86,4,18131.919921875,12,1,2,0,1,0,9.8054294586,0,1,0,3,9,3
966,10,87,4,19499.51953125,12,1,3,0,0,0,9.8781452179,0,1,0,4,16,3
967,8,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,1
967,8,82,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
967,8,83,5,6469.83984375,12,0,0,0,0,0,8.7749061584,0,1,0,0,0,3
967,8,84,5,7346.08984375,12,0,0,1,0,0,8.9019231796,0,1,0,1,1,3
967,8,85,5,10269.01953125,12,0,0,2,0,0,9.2368869781,0,1,0,2,4,3
967,8,86,2,NA,12,0,0,3,0,0,NA,0,0,0,3,9,2
967,8,87,5,11699.7099609375,12,0,0,3,0,0,9.3673191071,0,1,0,3,9,3
968,9,81,4,20042.91015625,12,0,0,0,1,0,9.9056310654,0,1,0,0,0,3
968,9,82,4,17601.0703125,12,0,1,0,1,0,9.7757148743,0,1,0,1,1,3
968,9,83,4,NA,12,0,2,0,1,0,NA,0,1,0,2,4,3
968,9,84,3,21525.689453125,12,0,3,0,0,0,9.9770021439,0,1,0,3,9,3
968,9,85,5,NA,12,1,3,0,0,0,NA,0,1,1,4,16,3
969,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
969,8,82,4,8406.25,12,0,0,0,0,0,9.0367307663,0,1,0,0,0,3
969,8,83,4,8606.509765625,12,0,1,0,0,0,9.0602741241,0,1,0,1,1,3
969,8,84,4,11379.1103515625,12,0,2,0,0,0,9.3395347595,0,1,0,2,4,3
969,8,85,4,11754.8095703125,12,0,3,0,0,0,9.3720178604,0,1,0,3,9,3
969,8,86,4,10191.259765625,12,0,4,0,1,0,9.2292861938,0,1,0,4,16,3
969,8,87,4,13649.66015625,12,0,5,0,1,0,9.5214700699,0,1,0,5,25,3
971,11,81,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
971,11,82,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
971,11,83,3,18535.69921875,16,0,0,0,1,0,9.8274536133,0,1,0,0,0,3
971,11,84,3,24302.859375,16,1,0,0,1,0,10.0983495712,0,1,0,1,1,3
971,11,85,3,24238.779296875,16,2,0,0,1,0,10.095708847,0,1,0,2,4,3
971,11,86,4,24649.779296875,16,3,0,0,1,0,10.1125230789,0,1,0,3,9,3
971,11,87,4,25680.869140625,16,3,1,0,1,0,10.1535015106,0,1,0,4,16,3
973,9,81,2,NA,10,0,0,0,0,0,NA,0,0,0,0,0,2
973,9,82,2,NA,10,0,0,0,0,0,NA,0,0,0,0,0,2
973,9,83,2,NA,10,0,0,0,0,0,NA,0,0,0,0,0,2
973,9,84,3,NA,10,0,0,0,0,0,NA,0,1,0,0,0,3
973,9,85,2,NA,10,1,0,0,0,0,NA,0,0,0,1,1,2
973,9,86,2,NA,10,1,0,0,0,0,NA,0,0,0,1,1,2
973,9,87,2,NA,10,1,0,0,0,0,NA,0,0,0,1,1,2
975,11,81,4,7969.509765625,12,0,1,0,1,0,8.9833784103,0,1,0,1,1,3
975,11,82,4,7755.2202148438,12,0,2,0,1,0,8.9561214447,0,1,0,2,4,3
975,11,83,2,NA,12,0,3,0,0,0,NA,0,0,0,3,9,2
975,11,84,4,13831.7197265625,12,0,3,0,0,0,9.5347194672,0,1,0,3,9,3
975,11,85,4,NA,12,0,4,0,0,0,NA,0,1,0,4,16,3
975,11,86,4,15355.4599609375,12,0,5,0,0,0,9.6392259598,0,1,0,5,25,3
975,11,87,4,21486,12,0,6,0,0,0,9.9751567841,0,1,0,6,36,3
976,9,81,4,9644.7900390625,12,0,0,0,0,0,9.1741733551,0,1,0,0,0,3
976,9,82,4,18159.9296875,12,0,1,0,NA,0,9.8069725037,0,1,0,1,1,3
976,9,83,4,17213.259765625,12,0,2,0,0,0,9.7534351349,0,1,0,2,4,3
976,9,84,3,26627.33984375,12,0,3,0,0,0,10.1896934509,0,1,0,3,9,3
976,9,85,3,36313.62890625,12,1,3,0,0,0,10.4999485016,0,1,0,4,16,3
976,9,86,2,NA,12,2,3,0,0,0,NA,0,0,0,5,25,2
976,9,87,3,36561.6015625,12,2,3,0,0,0,10.5067539215,0,1,0,5,25,3
978,11,81,3,18114.640625,14,0,0,0,1,0,9.8044757843,0,1,0,0,0,3
978,11,82,2,NA,14,1,0,0,0,0,NA,0,0,0,1,1,2
978,11,83,3,23872.689453125,14,1,0,0,0,0,10.0804901123,0,1,0,1,1,3
978,11,84,3,30507.609375,14,2,0,0,0,0,10.3257312775,0,1,0,2,4,3
978,11,85,3,30462.109375,14,3,0,0,0,0,10.3242387772,0,1,0,3,9,3
978,11,86,3,30505.419921875,14,4,0,0,0,0,10.3256597519,0,1,0,4,16,3
978,11,87,3,30711.740234375,14,5,0,0,0,0,10.332400322,0,1,0,5,25,3
979,8,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
979,8,82,2,NA,12,0,0,0,0,0,NA,0,0,0,0,0,2
979,8,83,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
979,8,84,4,13477.3798828125,13,0,0,0,0,0,9.5087680817,0,1,0,0,0,3
979,8,85,4,17350.7109375,13,0,1,0,0,0,9.7613887787,0,1,0,1,1,3
979,8,86,4,22274.779296875,13,0,2,0,0,0,10.0112104416,0,1,0,2,4,3
979,8,87,4,19499.51953125,13,0,3,0,1,0,9.8781452179,0,1,0,3,9,3
981,5,81,5,5919.1401367188,12,0,0,0,0,0,8.6859464645,0,1,0,0,0,3
981,5,82,4,NA,12,0,0,1,1,0,NA,0,1,0,1,1,3
981,5,83,1,NA,12,0,1,1,0,0,NA,1,0,1,2,4,1
982,9,81,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
982,9,82,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
982,9,83,2,NA,14,0,0,0,0,0,NA,0,0,0,0,0,2
982,9,84,4,21496.240234375,14,0,0,0,0,0,9.9756336212,0,1,0,0,0,3
982,9,85,4,23318.189453125,14,0,1,0,0,0,10.0569887161,0,1,0,1,1,3
982,9,86,4,24349.330078125,14,0,2,0,0,0,10.1002597809,0,1,0,2,4,3
982,9,87,3,21624.9609375,14,0,3,0,0,0,9.9816036224,0,1,0,3,9,3
983,8,81,5,9353.01953125,11,0,0,0,0,0,9.1434545517,0,1,0,0,0,3
983,8,82,5,8214.73046875,11,0,0,1,0,0,9.0136842728,0,1,0,1,1,3
983,8,83,2,NA,11,0,0,2,0,0,NA,0,0,0,2,4,2
983,8,84,4,14053.7998046875,11,0,0,2,1,0,9.5506477356,0,1,0,2,4,3
983,8,85,4,14434.1796875,11,0,1,2,1,0,9.5773544312,0,1,0,3,9,3
983,8,86,4,23202.619140625,11,0,2,2,1,0,10.0520200729,0,1,0,4,16,3
983,8,87,4,23493.029296875,11,0,3,2,NA,0,10.064458847,0,1,0,5,25,3
984,8,81,2,NA,9,0,0,0,0,0,NA,0,0,0,0,0,2
984,8,82,2,NA,9,0,0,0,0,0,NA,0,0,0,0,0,2
984,8,83,2,NA,9,0,0,0,0,0,NA,0,0,0,0,0,2
984,8,84,4,4447.16015625,9,0,0,0,0,0,8.4000205994,0,1,0,0,0,3
984,8,85,4,NA,9,0,1,0,0,0,NA,0,1,0,1,1,3
984,8,86,2,NA,9,0,2,0,0,0,NA,0,0,0,2,4,2
984,8,87,2,NA,9,0,2,0,0,0,NA,0,0,0,2,4,2
985,9,81,1,NA,10,0,0,0,0,0,NA,1,0,0,0,0,1
985,9,82,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,2
985,9,83,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,2
985,9,84,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,2
985,9,85,2,NA,11,0,0,0,0,0,NA,0,0,0,0,0,2
985,9,86,4,9364.3203125,11,0,0,0,0,0,9.1446619034,0,1,0,0,0,3
985,9,87,4,19499.51953125,11,0,1,0,0,0,9.8781452179,0,1,0,1,1,3
988,11,81,3,8320.490234375,12,1,0,0,0,0,9.02647686,0,1,0,1,1,3
988,11,82,3,12889.33984375,12,2,0,0,0,0,9.4641561508,0,1,0,2,4,3
988,11,83,3,10888.76953125,12,3,0,0,0,0,9.2954874039,0,1,0,3,9,3
988,11,84,3,14763.6396484375,12,4,0,0,0,0,9.5999221802,0,1,0,4,16,3
988,11,85,3,26749.150390625,12,5,0,0,0,0,10.1942577362,0,1,0,5,25,3
988,11,86,3,18765.0390625,12,6,0,0,0,0,9.8397512436,0,1,0,6,36,3
988,11,87,3,22485.380859375,12,7,0,0,0,0,10.0206203461,0,1,0,7,49,3
989,11,81,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
989,11,82,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
989,11,83,2,NA,16,0,0,0,0,0,NA,0,0,0,0,0,2
989,11,84,4,13529.3095703125,16,0,0,0,1,0,9.5126132965,0,1,0,0,0,3
989,11,85,4,14048.419921875,16,0,1,0,1,0,9.5502653122,0,1,0,1,1,3
989,11,86,3,15205.66015625,16,0,2,0,1,0,9.6294231415,0,1,0,2,4,3
989,11,87,4,17338.970703125,16,1,2,0,1,0,9.7607116699,0,1,0,3,9,3
991,10,81,1,NA,13,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,82,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,83,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,84,1,NA,16,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,85,1,NA,17,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,86,1,NA,18,0,0,0,0,0,NA,1,0,0,0,0,1
991,10,87,1,NA,19,0,0,0,0,0,NA,1,0,0,0,0,1
992,8,81,4,17641.130859375,12,0,0,0,0,0,9.7779884338,0,1,0,0,0,3
992,8,82,3,14515.26953125,12,0,1,0,0,0,9.5829563141,0,1,0,1,1,3
992,8,83,3,13913.5,12,1,1,0,0,0,9.5406150818,0,1,0,2,4,3
992,8,84,3,13394.400390625,12,2,1,0,0,0,9.5025920868,0,1,0,3,9,3
992,8,85,3,13013.76953125,12,3,1,0,0,0,9.4737634659,0,1,0,4,16,3
992,8,86,3,18509.98046875,12,4,1,0,0,0,9.8260650635,0,1,0,5,25,3
992,8,87,3,27333.44921875,12,5,1,0,0,0,10.2158660889,0,1,0,6,36,3
993,7,81,1,NA,11,0,0,0,0,0,NA,1,0,0,0,0,1
993,7,82,1,NA,12,0,0,0,0,0,NA,1,0,0,0,0,1
993,7,83,3,NA,13,0,0,0,0,0,NA,0,1,0,0,0,3
993,7,84,4,11813.5703125,13,1,0,0,0,0,9.3770046234,0,1,0,1,1,3
993,7,85,4,12844.0400390625,13,1,1,0,1,0,9.4606351852,0,1,0,2,4,3
993,7,86,3,17131.060546875,13,1,2,0,1,0,9.7486486435,0,1,0,3,9,3
993,7,87,3,14890.919921875,13,2,2,0,0,0,9.6085071564,0,1,0,4,16,3
994,10,81,1,NA,14,0,0,0,0,0,NA,1,0,0,0,0,1
994,10,82,1,NA,15,0,0,0,0,0,NA,1,0,0,0,0,1
994,10,83,1,NA,16,0,0,0,0,0,NA,1,0,0,0,0,1
994,10,84,4,12153.9404296875,17,0,0,0,0,0,9.4054088593,0,1,0,0,0,3
994,10,85,4,12023.48046875,17,0,1,0,0,0,9.3946170807,0,1,0,1,1,3
994,10,86,3,NA,17,0,2,0,0,0,NA,0,1,1,2,4,3
995,11,81,2,NA,8,0,0,0,0,0,NA,0,0,0,0,0,2
